# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Vm26Ab	FBgn0003980	FBtr0079171	protein_coding	0	3	2	333	1	0	0	0	0	1	0	195	0	0	0	1	0	0	0	0	0	0	0	0	0	3	137
Vm26Ab	FBgn0003980	FBtr0345439	protein_coding	0	3	2	334	1	0	0	0	0	1	0	196	0	0	0	1	0	0	0	0	0	0	0	0	0	3	137
Vm26Ac	FBgn0086266	FBtr0079240	protein_coding	2	15	11	326	4	0	0	0	1	1	2	150	2	0	0	7	0	0	0	0	0	0	0	0	0	15	172
Vm32E	FBgn0014076	FBtr0080216	protein_coding	2	11	2	344	3	0	1	0	0	0	0	139	2	0	0	2	0	0	0	0	0	0	0	0	0	11	201
Vm32E	FBgn0014076	FBtr0343618	protein_coding	2	13	2	352	8	0	1	0	0	0	0	140	2	0	0	2	0	2	0	0	2	0	0	0	0	11	201
Vm34Ca	FBgn0003983	FBtr0080521	protein_coding	0	1	1	150	1	0	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	1	125
Vmat	FBgn0260964	FBtr0091491	protein_coding	0	35	1	1000	148	0	13	0	0	0	0	75	0	0	557	1	0	0	0	0	7	0	0	0	0	29	213
Vmat	FBgn0260964	FBtr0091492	protein_coding	0	36	6	822	4	2	18	0	0	0	0	150	0	0	422	6	0	0	0	0	6	0	0	0	0	29	233
Vmat	FBgn0260964	FBtr0091493	protein_coding	0	35	1	925	3	0	13	0	0	0	0	145	0	0	557	1	0	0	0	0	7	0	0	0	0	29	213
Vmat	FBgn0260964	FBtr0310062	protein_coding	0	37	1	1026	148	1	10	0	0	0	0	75	0	0	608	1	0	0	0	0	8	0	0	0	0	29	192
Vml	FBgn0085362	FBtr0112535	protein_coding	5	14	9	123	0	0	0	0	0	0	1	67	5	0	0	8	0	0	0	0	0	0	0	0	0	14	56
Vml	FBgn0085362	FBtr0347302	protein_coding	5	16	9	123	0	2	4	0	0	0	1	67	5	0	0	8	0	0	0	0	0	0	0	0	0	14	52
Vps13	FBgn0033194	FBtr0088910	protein_coding	0	41	7	173	2	0	2	0	0	0	0	59	0	0	72	7	0	0	0	0	7	0	0	0	0	34	45
Vps13	FBgn0033194	FBtr0310024	protein_coding	0	41	7	173	2	0	2	0	0	0	0	59	0	0	72	7	0	0	0	0	7	0	0	0	0	34	45
Vps16A	FBgn0261241	FBtr0081979	protein_coding	0	16	8	153	1	0	1	0	0	0	0	102	0	0	7	8	0	0	0	0	2	0	0	0	0	14	44
Vps16B	FBgn0039702	FBtr0085533	protein_coding	0	23	5	188	1	0	3	0	0	0	0	88	0	0	0	5	0	0	0	0	0	0	0	0	0	23	96
Vps2	FBgn0039402	FBtr0084967	protein_coding	0	6	1	170	2	0	0	0	0	0	0	85	0	0	1	1	0	0	0	0	1	0	0	0	0	5	83
Vps20	FBgn0034744	FBtr0071856	protein_coding	0	14	3	177	0	1	1	0	0	0	0	77	0	0	8	3	0	0	0	0	1	0	0	0	0	13	91
Vps20	FBgn0034744	FBtr0308602	protein_coding	0	14	3	182	0	1	7	0	0	0	0	77	0	0	13	3	0	0	0	0	1	0	0	0	0	13	85
Vps24	FBgn0037231	FBtr0078958	protein_coding	0	0	1	38	0	0	1	0	0	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17
Vps25	FBgn0022027	FBtr0088694	protein_coding	0	5	1	128	4	0	3	0	0	0	0	62	0	0	2	1	0	0	0	0	0	0	0	0	0	5	57
Vps26	FBgn0014411	FBtr0070311	protein_coding	0	5	0	51	6	0	3	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22
Vps28	FBgn0021814	FBtr0088825	protein_coding	0	9	0	116	0	0	1	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	9	54
Vps28	FBgn0021814	FBtr0310370	protein_coding	0	10	0	120	9	0	1	0	0	0	0	56	0	0	0	0	0	0	0	0	1	0	0	0	0	9	54
Vps29	FBgn0031310	FBtr0077960	protein_coding	0	8	0	203	5	1	4	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	7	114
Vps33B	FBgn0039335	FBtr0084835	protein_coding	0	11	8	144	0	0	0	0	0	0	0	35	0	0	0	8	0	0	0	0	0	0	0	0	0	11	109
Vps35	FBgn0034708	FBtr0071771	protein_coding	0	51	1	265	13	0	2	0	0	0	0	100	0	0	31	1	0	0	0	0	7	0	0	0	0	44	126
Vps35	FBgn0034708	FBtr0071772	protein_coding	0	51	1	263	12	0	1	0	0	0	0	99	0	0	32	1	0	0	0	0	7	0	0	0	0	44	126
Vps36	FBgn0086785	FBtr0075818	protein_coding	0	5	1	110	1	0	0	0	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	5	79
Vps37B	FBgn0037299	FBtr0078777	protein_coding	0	3	1	126	4	0	2	0	0	0	0	51	0	0	7	1	0	0	0	0	0	0	0	0	1	2	62
Vps37B	FBgn0037299	FBtr0305001	protein_coding	0	3	1	126	4	0	2	0	0	0	0	51	0	0	7	1	0	0	0	0	0	0	0	0	1	2	62
Vps37B	FBgn0037299	FBtr0305002	protein_coding	0	3	1	126	4	0	2	0	0	0	0	51	0	0	7	1	0	0	0	0	0	0	0	0	1	2	62
Vps39	FBgn0038593	FBtr0083601	protein_coding	0	30	7	267	7	1	2	0	0	0	0	101	0	0	25	7	0	0	0	0	7	0	0	0	0	22	139
Vps4	FBgn0027605	FBtr0074504	protein_coding	0	5	0	121	8	0	2	0	0	0	0	85	0	0	5	0	0	0	0	0	1	0	0	0	0	4	22
Vps4	FBgn0027605	FBtr0342787	protein_coding	0	5	0	126	19	0	2	0	0	0	0	79	0	0	5	0	0	0	0	0	1	0	0	0	0	4	22
Vps45	FBgn0261049	FBtr0082070	protein_coding	0	2	3	98	3	0	0	0	0	0	0	47	0	0	3	3	0	0	0	0	0	0	0	0	0	2	45
Vps60	FBgn0036740	FBtr0075201	protein_coding	0	7	1	231	0	0	2	0	0	0	0	102	0	0	7	1	0	0	0	0	0	0	0	0	0	7	120
Vps60	FBgn0036740	FBtr0333123	protein_coding	0	8	1	231	0	1	5	0	0	0	0	102	0	0	7	1	0	0	0	0	0	0	0	0	0	7	117
Vrp1	FBgn0243516	FBtr0071791	protein_coding	0	21	5	590	14	1	3	0	0	0	0	150	0	0	319	5	0	0	0	0	6	0	0	0	0	15	108
Vrp1	FBgn0243516	FBtr0071792	protein_coding	0	17	4	578	14	0	1	0	0	0	0	150	0	0	322	4	0	0	0	0	5	0	0	0	0	13	95
Vrp1	FBgn0243516	FBtr0071793	protein_coding	0	20	5	590	14	1	3	0	0	0	0	150	0	0	319	5	0	0	0	0	5	0	0	0	0	15	108
Vrp1	FBgn0243516	FBtr0071794	protein_coding	0	18	5	467	14	0	4	0	0	0	0	150	0	0	190	5	0	0	0	0	4	0	0	0	0	15	112
Vrp1	FBgn0243516	FBtr0071795	protein_coding	0	18	5	467	14	0	4	0	0	0	0	150	0	0	190	5	0	0	0	0	4	0	0	0	0	15	112
Vrp1	FBgn0243516	FBtr0071796	protein_coding	0	22	5	402	14	1	6	0	0	0	0	150	0	0	78	5	0	0	0	0	5	0	0	0	0	17	158
Vrp1	FBgn0243516	FBtr0113104	protein_coding	0	25	8	638	19	1	3	1	0	0	0	166	0	0	346	7	0	0	0	0	5	0	0	0	0	20	108
Vrp1	FBgn0243516	FBtr0302295	protein_coding	0	20	4	405	14	1	6	0	0	0	0	150	0	0	81	4	0	0	0	0	5	0	0	0	0	15	158
Vrp1	FBgn0243516	FBtr0302296	protein_coding	0	21	7	518	19	0	4	1	0	0	0	166	0	0	220	6	0	0	0	0	4	0	0	0	0	18	112
Vrp1	FBgn0243516	FBtr0302297	protein_coding	0	23	7	641	19	1	3	1	0	0	0	166	0	0	349	6	0	0	0	0	5	0	0	0	0	18	108
Vrp1	FBgn0243516	FBtr0302298	protein_coding	0	16	4	470	14	0	4	0	0	0	0	150	0	0	193	4	0	0	0	0	4	0	0	0	0	13	112
Vrp1	FBgn0243516	FBtr0342980	protein_coding	0	22	5	402	14	1	6	0	0	0	0	150	0	0	78	5	0	0	0	0	5	0	0	0	0	17	158
Vsx1	FBgn0263511	FBtr0070781	protein_coding	0	12	10	469	0	0	1	0	0	3	3	63	0	0	241	4	0	0	0	0	0	0	0	0	0	12	164
Vsx1	FBgn0263511	FBtr0340495	protein_coding	0	12	10	477	5	0	1	0	0	3	3	66	0	0	241	4	0	0	0	0	0	0	0	0	0	12	164
Vsx2	FBgn0263512	FBtr0100024	protein_coding	0	14	9	836	3	0	3	1	1	0	3	29	0	0	701	4	0	0	0	0	0	0	0	0	0	14	100
Vsx2	FBgn0263512	FBtr0343015	protein_coding	0	14	9	836	3	0	3	1	1	0	3	29	0	0	701	4	0	0	0	0	0	0	0	0	0	14	100
Vti1	FBgn0260862	FBtr0072607	protein_coding	0	7	0	298	8	0	3	0	0	0	0	147	0	0	2	0	0	0	0	0	0	0	0	0	0	7	138
WASp	FBgn0024273	FBtr0085352	protein_coding	0	22	4	336	9	0	12	0	0	0	0	81	0	0	134	4	0	0	0	0	3	0	0	0	0	19	103
WASp	FBgn0024273	FBtr0085353	protein_coding	0	22	4	322	9	0	3	0	0	0	0	81	0	0	120	4	0	0	0	0	3	0	0	0	0	19	112
WASp	FBgn0024273	FBtr0085354	protein_coding	0	20	4	244	9	0	1	0	0	0	0	81	0	0	12	4	0	0	0	0	2	0	0	0	0	18	143
WASp	FBgn0024273	FBtr0336768	protein_coding	0	23	4	318	9	0	8	0	0	0	0	81	0	0	114	4	0	0	0	0	4	0	0	0	0	19	110
WDR79	FBgn0031782	FBtr0333407	protein_coding	0	24	9	372	0	0	1	0	0	0	0	160	0	0	8	9	0	0	0	0	3	0	0	0	0	21	206
WDR79	FBgn0031782	FBtr0346267	protein_coding	0	24	11	371	0	0	2	0	0	0	0	160	0	0	8	11	0	0	0	0	3	0	0	0	0	21	204
WDY	FBgn0267449	FBtr0347028	protein_coding	0	1	0	50	0	0	0	0	0	0	0	15	0	0	29	0	0	0	0	0	0	0	0	0	0	1	6
WRNexo	FBgn0038608	FBtr0083586	protein_coding	0	9	5	262	7	0	0	0	0	0	0	115	0	0	24	5	0	0	0	0	4	0	0	0	0	6	119
WRNexo	FBgn0038608	FBtr0302307	protein_coding	0	9	5	262	7	0	0	0	0	0	0	115	0	0	24	5	0	0	0	0	3	0	0	0	0	6	119
WRNexo	FBgn0038608	FBtr0339976	protein_coding	0	9	5	262	7	0	0	0	0	0	0	115	0	0	24	5	0	0	0	0	3	0	0	0	0	6	119
Wbp2	FBgn0036318	FBtr0273240	protein_coding	0	21	1	435	16	1	2	0	0	0	0	243	0	0	60	1	0	0	0	0	3	0	0	0	0	17	117
Wbp2	FBgn0036318	FBtr0273241	protein_coding	0	21	1	435	16	1	2	0	0	0	0	243	0	0	60	1	0	0	0	0	3	0	0	0	0	17	117
Wbp2	FBgn0036318	FBtr0332045	protein_coding	0	17	2	438	13	1	2	0	0	0	0	243	0	0	66	2	0	0	0	0	3	0	0	0	0	13	117
Wbp2	FBgn0036318	FBtr0332046	protein_coding	0	25	1	431	9	1	2	0	0	0	0	243	0	0	63	1	0	0	0	0	3	0	0	0	0	21	117
Wbp2	FBgn0036318	FBtr0332047	protein_coding	0	16	0	441	13	1	2	0	0	0	0	243	0	0	69	0	0	0	0	0	3	0	0	0	0	12	117
Wbp2	FBgn0036318	FBtr0332048	protein_coding	0	21	1	352	18	1	2	0	0	0	0	193	0	0	24	1	0	0	0	0	3	0	0	0	0	18	117
Wdr82	FBgn0032030	FBtr0079650	protein_coding	0	9	0	308	0	0	2	0	0	0	0	139	0	0	0	0	0	1	0	0	0	0	0	0	0	9	166
Wee1	FBgn0011737	FBtr0079371	protein_coding	0	15	2	174	5	0	2	0	0	0	0	93	0	0	29	2	0	0	0	0	2	0	0	0	0	14	46
Wee1	FBgn0011737	FBtr0332329	protein_coding	0	15	2	179	13	0	2	0	0	0	0	90	0	0	29	2	0	0	0	0	2	0	0	0	0	14	46
Whamy	FBgn0037750	FBtr0082159	protein_coding	0	3	7	57	1	0	0	0	0	0	0	32	0	0	1	7	0	0	0	0	0	0	0	0	0	3	23
Whamy	FBgn0037750	FBtr0110789	protein_coding	0	3	7	57	1	0	0	0	0	0	0	32	0	0	1	7	0	0	0	0	0	0	0	0	0	3	23
Whamy	FBgn0037750	FBtr0334687	protein_coding	0	3	7	57	1	0	0	0	0	0	0	32	0	0	1	7	0	0	0	0	0	0	0	0	0	3	23
Whamy	FBgn0037750	FBtr0334688	protein_coding	0	3	7	57	1	0	0	0	0	0	0	32	0	0	1	7	0	0	0	0	0	0	0	0	0	3	23
Whamy	FBgn0037750	FBtr0334689	protein_coding	0	3	7	57	1	0	0	0	0	0	0	32	0	0	1	7	0	0	0	0	0	0	0	0	0	3	23
Wnk	FBgn0037098	FBtr0346817	protein_coding	0	11	6	82	0	0	3	0	1	1	1	15	0	0	25	3	0	0	0	0	0	0	0	0	0	11	39
Wnk	FBgn0037098	FBtr0346818	protein_coding	0	11	6	82	1	0	3	0	1	1	1	14	0	0	25	3	0	0	0	0	0	0	0	0	0	11	39
Wnk	FBgn0037098	FBtr0346819	protein_coding	0	11	6	82	1	0	4	0	1	1	1	14	0	0	24	3	0	0	0	0	0	0	0	0	0	11	39
Wnt10	FBgn0031903	FBtr0303207	protein_coding	0	24	7	693	7	0	16	0	0	0	0	178	0	0	342	7	0	0	0	0	2	0	0	0	0	22	152
Wnt2	FBgn0004360	FBtr0088512	protein_coding	0	11	4	267	3	0	6	0	0	0	0	108	0	0	115	4	0	0	0	0	1	0	0	0	0	10	36
Wnt2	FBgn0004360	FBtr0339383	protein_coding	0	11	2	269	3	0	8	0	0	0	0	108	0	0	115	2	0	0	0	0	1	0	0	0	0	10	36
Wnt4	FBgn0010453	FBtr0089291	protein_coding	0	19	1	783	6	2	17	0	0	0	0	219	0	0	438	1	0	0	0	0	2	0	0	0	0	16	104
Wnt4	FBgn0010453	FBtr0334799	protein_coding	0	19	1	769	2	2	17	0	0	0	0	209	0	0	438	1	0	0	0	0	2	0	0	0	0	16	104
Wnt5	FBgn0010194	FBtr0074623	protein_coding	0	10	8	152	5	0	2	0	1	0	2	78	0	0	0	5	0	0	0	0	0	0	0	0	0	10	67
Wnt5	FBgn0010194	FBtr0343046	protein_coding	0	10	8	154	7	0	2	0	1	0	2	78	0	0	0	5	0	0	0	0	0	0	0	0	0	10	67
Wnt6	FBgn0031902	FBtr0303251	protein_coding	0	22	1	771	2	0	27	0	0	0	0	148	0	0	364	1	0	0	0	0	1	0	0	0	0	21	231
Wnt6	FBgn0031902	FBtr0334800	protein_coding	0	22	1	769	2	0	27	0	0	0	0	146	0	0	364	1	0	0	0	0	1	0	0	0	0	21	231
Wsck	FBgn0046685	FBtr0084669	protein_coding	0	9	8	112	6	0	1	0	0	0	0	55	0	0	3	8	0	0	0	0	0	0	0	0	0	9	47
Wwox	FBgn0031972	FBtr0079550	protein_coding	1	27	7	570	24	1	4	0	0	0	0	179	0	0	187	7	0	0	0	0	3	0	1	0	0	23	179
Wwox	FBgn0031972	FBtr0343384	protein_coding	1	30	7	567	11	1	4	0	0	0	0	179	0	0	200	7	0	0	0	0	6	0	1	0	0	23	179
X11L	FBgn0026313	FBtr0074451	protein_coding	0	0	4	83	0	0	0	0	0	0	0	43	0	0	2	4	0	0	0	0	0	0	0	0	0	0	38
X11L	FBgn0026313	FBtr0301696	protein_coding	0	0	4	92	2	0	0	0	0	0	0	50	0	0	2	4	0	0	0	0	0	0	0	0	0	0	38
X11L	FBgn0026313	FBtr0333757	protein_coding	0	0	4	70	0	0	0	0	0	0	0	43	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27
X11L	FBgn0026313	FBtr0340620	protein_coding	0	0	4	83	0	0	0	0	0	0	0	43	0	0	2	4	0	0	0	0	0	0	0	0	0	0	38
X11L	FBgn0026313	FBtr0340621	protein_coding	0	0	4	92	2	0	0	0	0	0	0	50	0	0	2	4	0	0	0	0	0	0	0	0	0	0	38
X11Lbeta	FBgn0052677	FBtr0071493	protein_coding	6	14	17	711	7	0	3	2	0	3	4	26	6	0	651	8	0	0	0	0	0	0	0	0	0	14	24
X11Lbeta	FBgn0052677	FBtr0343041	protein_coding	6	13	17	712	14	0	4	2	0	3	4	21	6	0	641	8	0	0	0	0	0	0	0	0	0	13	32
X11Lbeta	FBgn0052677	FBtr0343042	protein_coding	6	14	17	720	7	0	1	2	0	3	4	26	6	0	661	8	0	0	0	0	0	0	0	0	0	14	25
XNP	FBgn0039338	FBtr0084837	protein_coding	0	13	2	89	1	0	0	0	0	0	0	40	0	0	6	2	0	0	0	0	0	0	0	0	0	13	42
XNP	FBgn0039338	FBtr0084838	protein_coding	0	13	2	88	1	0	2	0	0	0	0	40	0	0	3	2	0	0	0	0	0	0	0	0	0	13	42
XNP	FBgn0039338	FBtr0344718	protein_coding	0	12	2	90	1	0	1	0	0	0	0	40	0	0	6	2	0	0	0	0	0	0	0	0	0	12	42
XNP	FBgn0039338	FBtr0344719	protein_coding	0	12	2	89	1	0	3	0	0	0	0	40	0	0	3	2	0	0	0	0	0	0	0	0	0	12	42
XRCC1	FBgn0026751	FBtr0070763	protein_coding	0	11	4	215	3	1	3	0	0	0	0	124	0	0	6	4	0	0	0	0	2	0	0	0	0	8	81
Xbp1	FBgn0021872	FBtr0310044	protein_coding	0	10	5	311	20	0	5	0	0	0	0	98	0	0	7	5	0	0	0	0	0	0	0	0	0	10	181
Xbp1	FBgn0021872	FBtr0310045	protein_coding	0	18	7	301	10	0	5	0	0	0	0	98	0	0	7	7	0	0	0	0	0	0	0	0	0	18	181
Xe7	FBgn0010772	FBtr0078728	protein_coding	0	4	3	51	3	2	4	0	0	0	0	19	0	0	8	3	0	0	0	0	2	0	0	0	0	0	19
Xe7	FBgn0010772	FBtr0334951	protein_coding	0	4	3	51	3	2	4	0	0	0	0	19	0	0	8	3	0	0	0	0	2	0	0	0	0	0	19
Xe7	FBgn0010772	FBtr0334952	protein_coding	0	4	0	54	6	2	4	0	0	0	0	19	0	0	8	0	0	0	0	0	2	0	0	0	0	0	19
Xpac	FBgn0004832	FBtr0070670	protein_coding	0	9	1	122	3	0	1	0	0	0	0	51	0	0	1	1	0	0	0	0	1	0	0	0	0	8	67
Xpd	FBgn0261850	FBtr0071576	protein_coding	0	48	0	253	6	0	0	0	0	0	0	134	0	0	25	0	0	0	0	0	5	0	0	0	0	43	93
Xport	FBgn0038749	FBtr0083852	protein_coding	0	2	1	134	7	0	0	0	0	0	0	52	0	0	1	1	0	0	0	0	0	0	0	0	0	2	74
Xrp1	FBgn0261113	FBtr0083700	protein_coding	0	9	11	477	3	3	21	0	0	1	0	114	0	0	174	10	0	0	0	0	1	0	0	0	0	5	166
Xrp1	FBgn0261113	FBtr0083701	protein_coding	0	7	11	377	3	0	3	0	0	1	0	114	0	0	118	10	0	0	0	0	2	0	0	0	0	5	141
Xrp1	FBgn0261113	FBtr0083702	protein_coding	0	6	6	383	3	0	3	0	0	0	0	114	0	0	124	6	0	0	0	0	2	0	0	0	0	4	141
Xrp1	FBgn0261113	FBtr0083703	protein_coding	0	4	6	229	3	0	1	0	0	0	0	114	0	0	21	6	0	0	0	0	0	0	0	0	0	4	90
Xrp1	FBgn0261113	FBtr0113246	protein_coding	0	5	6	384	3	0	3	0	0	0	0	114	0	0	124	6	0	0	0	0	1	0	0	0	0	4	141
Xrp1	FBgn0261113	FBtr0334523	protein_coding	0	5	11	317	3	0	4	0	0	1	0	114	0	0	82	10	0	0	0	0	0	0	0	0	0	5	114
Xrp1	FBgn0261113	FBtr0334524	protein_coding	0	7	11	389	5	0	3	0	0	1	0	124	0	0	118	10	0	0	0	0	2	0	0	0	0	5	141
YL-1	FBgn0032321	FBtr0080146	protein_coding	0	10	2	257	2	0	1	0	0	0	0	150	0	0	5	2	0	0	0	0	1	0	0	0	0	9	100
YL-1	FBgn0032321	FBtr0340549	protein_coding	0	10	2	260	5	0	1	0	0	0	0	150	0	0	5	2	0	0	0	0	1	0	0	0	0	9	100
YT521-B	FBgn0027616	FBtr0073078	protein_coding	0	1	3	184	7	0	0	0	0	0	0	91	0	0	4	3	0	0	0	0	0	0	0	0	0	1	82
YT521-B	FBgn0027616	FBtr0073079	protein_coding	0	1	3	168	0	0	0	0	0	0	0	82	0	0	4	3	0	0	0	0	0	0	0	0	0	1	82
Yeti	FBgn0267398	FBtr0290310	protein_coding	0	0	0	38	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
Yeti	FBgn0267398	FBtr0344755	protein_coding	0	0	0	46	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
Yippee	FBgn0026749	FBtr0073789	protein_coding	0	1	0	159	1	0	1	0	0	0	0	34	0	0	5	0	0	0	0	0	1	0	0	0	0	0	119
Yippee	FBgn0026749	FBtr0100168	protein_coding	0	1	0	159	1	0	1	0	0	0	0	34	0	0	5	0	0	0	0	0	1	0	0	0	0	0	119
Ykt6	FBgn0260858	FBtr0071093	protein_coding	0	1	0	66	4	0	2	0	0	0	0	34	0	0	2	0	0	0	0	0	0	0	0	0	0	1	24
Yp1	FBgn0004045	FBtr0071419	protein_coding	0	12	0	121	1	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	12	75
Yp1	FBgn0004045	FBtr0346261	protein_coding	0	12	0	122	1	0	1	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	12	75
Yp2	FBgn0005391	FBtr0071424	protein_coding	0	12	0	144	3	0	1	0	0	0	0	76	0	0	2	0	0	0	0	0	1	0	0	0	0	11	63
Yp2	FBgn0005391	FBtr0339648	protein_coding	0	12	0	146	4	0	0	0	0	0	0	77	0	0	2	0	0	0	0	0	1	0	0	0	0	11	64
Yp3	FBgn0004047	FBtr0073821	protein_coding	0	10	0	96	1	0	0	0	0	0	0	45	0	0	3	0	0	0	0	0	1	0	0	0	0	9	48
Yp3	FBgn0004047	FBtr0346090	protein_coding	0	10	0	100	4	0	0	0	0	0	0	46	0	0	3	0	0	0	0	0	1	0	0	0	0	9	48
Yu	FBgn0061188	FBtr0302365	lincRNA	0	0	0	180	0	0	0	0	0	0	0	84	0	0	0	0	13	0	0	0	0	0	0	0	0	0	83
Z600	FBgn0004052	FBtr0075549	protein_coding	0	2	1	228	0	0	1	0	0	0	0	142	0	0	0	1	0	0	0	0	0	0	0	0	0	2	85
ZAP3	FBgn0052685	FBtr0071489	protein_coding	0	32	17	293	3	0	2	1	1	0	0	54	0	0	96	15	0	0	0	0	1	0	0	0	0	31	139
ZAP3	FBgn0052685	FBtr0308582	protein_coding	0	26	16	299	0	0	2	1	1	0	0	56	0	0	103	14	0	0	0	0	1	0	0	0	0	25	139
ZAP3	FBgn0052685	FBtr0308583	protein_coding	0	32	17	293	3	0	2	1	1	0	0	54	0	0	96	15	0	0	0	0	1	0	0	0	0	31	139
ZAP3	FBgn0052685	FBtr0308584	protein_coding	0	26	16	247	6	0	2	1	1	0	0	73	0	0	27	14	0	0	0	0	1	0	0	0	0	25	139
ZC3H3	FBgn0035900	FBtr0076656	protein_coding	0	5	4	99	0	0	1	0	0	1	0	14	0	0	2	3	0	0	0	0	0	0	0	0	0	5	82
Zasp52	FBgn0265991	FBtr0087315	protein_coding	0	43	12	1575	8	0	6	0	0	1	1	87	0	0	1336	10	0	0	0	0	9	0	0	0	0	35	145
Zasp52	FBgn0265991	FBtr0100387	protein_coding	0	30	9	1520	8	0	1	0	0	1	0	87	0	0	1311	8	0	0	0	0	8	0	0	0	0	23	120
Zasp52	FBgn0265991	FBtr0100388	protein_coding	2	94	36	1427	8	0	1	2	1	3	1	87	2	0	1219	29	0	0	0	0	9	0	0	0	0	86	120
Zasp52	FBgn0265991	FBtr0111048	protein_coding	0	33	12	1514	8	0	1	0	0	1	0	87	0	0	1305	11	0	0	0	0	8	0	0	0	0	26	120
Zasp52	FBgn0265991	FBtr0301313	protein_coding	0	50	15	1494	8	0	1	0	0	0	1	87	0	0	1285	14	0	0	0	0	8	0	0	0	0	43	120
Zasp52	FBgn0265991	FBtr0302163	protein_coding	0	17	4	1381	9	0	1	0	0	0	1	110	0	0	1145	3	0	0	0	0	5	0	0	0	0	13	120
Zasp52	FBgn0265991	FBtr0310086	protein_coding	0	31	14	1514	8	0	1	0	0	1	1	87	0	0	1305	12	0	0	0	0	8	0	0	0	0	24	120
Zasp52	FBgn0265991	FBtr0310087	protein_coding	2	52	19	1486	8	0	1	2	0	2	1	87	2	0	1277	14	0	0	0	0	8	0	0	0	0	45	120
Zasp52	FBgn0265991	FBtr0310088	protein_coding	2	57	20	1480	8	0	1	2	0	2	0	87	2	0	1271	16	0	0	0	0	8	0	0	0	0	50	120
Zasp52	FBgn0265991	FBtr0329909	protein_coding	0	20	5	1319	4	0	1	0	0	0	0	119	0	0	1079	5	0	0	0	0	5	0	0	0	0	16	120
Zasp52	FBgn0265991	FBtr0329910	protein_coding	0	9	0	1159	0	0	1	0	0	0	0	153	0	0	887	0	0	0	0	0	2	0	0	0	0	7	120
Zasp52	FBgn0265991	FBtr0329911	protein_coding	2	79	32	450	8	1	10	2	1	3	0	87	2	0	187	26	0	0	0	0	4	0	0	0	0	74	162
Zasp52	FBgn0265991	FBtr0329912	protein_coding	0	27	7	1525	8	0	1	0	0	1	1	87	0	0	1316	5	0	0	0	0	8	0	0	0	0	20	120
Zasp52	FBgn0265991	FBtr0329913	protein_coding	0	28	11	1520	8	0	1	0	0	1	1	87	0	0	1311	9	0	0	0	0	8	0	0	0	0	21	120
Zasp52	FBgn0265991	FBtr0329914	protein_coding	0	25	3	1531	8	0	1	0	0	0	1	87	0	0	1322	2	0	0	0	0	8	0	0	0	0	18	120
Zasp52	FBgn0265991	FBtr0329915	protein_coding	0	26	7	1526	8	0	1	0	0	0	1	87	0	0	1317	6	0	0	0	0	8	0	0	0	0	19	120
Zasp52	FBgn0265991	FBtr0329916	protein_coding	0	34	16	1509	8	0	1	0	0	1	0	87	0	0	1300	15	0	0	0	0	8	0	0	0	0	27	120
Zasp52	FBgn0265991	FBtr0342711	protein_coding	2	91	33	1433	8	0	1	2	1	3	1	87	2	0	1225	26	0	0	0	0	9	0	0	0	0	83	120
Zasp66	FBgn0035917	FBtr0089561	protein_coding	0	28	5	607	4	0	0	0	0	0	0	163	0	0	364	5	0	0	0	0	3	0	0	0	0	26	78
Zasp66	FBgn0035917	FBtr0089562	protein_coding	1	9	0	534	4	0	2	0	0	0	0	163	1	0	170	0	0	0	0	0	2	1	0	0	0	8	196
Zasp66	FBgn0035917	FBtr0089563	protein_coding	0	27	2	566	4	0	2	0	0	0	0	163	0	0	308	2	0	0	0	0	3	0	0	0	0	25	91
